time,step num,fpa,drv,effect,ax (m/s2),ay (m/s2),az (m/s2),gx (rad/s),gy (rad/s),gz (rad/s)
1776368366.5516832,,,,,-0.7944,3.6359,9.1274,0.0183,-0.0589,-0.0131
1776368366.636854,,,,,-0.8040,3.6311,9.1178,0.0185,-0.0593,-0.0134
1776368366.638494,,,,,-0.7980,3.6347,9.1226,0.0180,-0.0597,-0.0125
1776368366.6411362,,,,,-0.8028,3.6455,9.1262,0.0194,-0.0614,-0.0119
1776368366.641341,,,,,-0.8004,3.6479,9.1286,0.0189,-0.0614,-0.0115
1776368366.641629,,,,,-0.7872,3.6443,9.1286,0.0199,-0.0625,-0.0119
1776368366.6417332,,,,,-0.7992,3.6514,9.1226,0.0183,-0.0620,-0.0121
1776368366.641988,,,,,-0.7908,3.6419,9.1095,0.0183,-0.0619,-0.0118
1776368366.642209,,,,,-0.8088,3.6323,9.1274,0.0182,-0.0611,-0.0119
1776368366.642967,,,,,-0.8028,3.6395,9.1262,0.0189,-0.0626,-0.0111
1776368366.6967108,,,,,-0.7836,3.6311,9.1262,0.0205,-0.0638,-0.0111
1776368366.698555,,,,,-0.7944,3.6299,9.1322,0.0220,-0.0625,-0.0113
1776368366.6987572,,,,,-0.7944,3.6479,9.1274,0.0228,-0.0629,-0.0119
1776368366.699763,,,,,-0.8052,3.6431,9.1370,0.0238,-0.0626,-0.0121
1776368366.6999722,,,,,-0.7896,3.6538,9.1238,0.0235,-0.0643,-0.0115
1776368366.701961,,,,,-0.7932,3.6586,9.0999,0.0217,-0.0638,-0.0110
1776368366.758393,,,,,-0.7848,3.6455,9.1166,0.0203,-0.0632,-0.0108
1776368366.758819,,,,,-0.8052,3.6634,9.1131,0.0180,-0.0617,-0.0116
1776368366.7588532,,,,,-0.7932,3.6419,9.1035,0.0165,-0.0612,-0.0111
1776368366.75983,,,,,-0.8088,3.6215,9.1310,0.0166,-0.0620,-0.0115
1776368366.760057,,,,,-0.7765,3.6431,9.1286,0.0182,-0.0632,-0.0108
1776368366.7618392,,,,,-0.7729,3.6455,9.1214,0.0183,-0.0623,-0.0108
1776368366.846884,,,,,-0.7729,3.6371,9.1322,0.0195,-0.0612,-0.0110
1776368366.8486001,,,,,-0.7813,3.6467,9.1346,0.0206,-0.0605,-0.0119
1776368366.84885,,,,,-0.7932,3.6479,9.1238,0.0209,-0.0600,-0.0124
1776368366.848885,,,,,-0.7944,3.6347,9.1310,0.0211,-0.0600,-0.0122
1776368366.849977,,,,,-0.7980,3.6479,9.1238,0.0212,-0.0603,-0.0121
1776368366.852929,,,,,-0.8028,3.6323,9.1250,0.0229,-0.0615,-0.0121
1776368366.853235,,,,,-0.7896,3.6335,9.1358,0.0241,-0.0606,-0.0122
1776368366.85328,,,,,-0.7908,3.6491,9.1214,0.0255,-0.0606,-0.0119
1776368366.8535218,,,,,-0.7813,3.6455,9.1178,0.0254,-0.0608,-0.0119
1776368366.9066198,,,,,-0.7848,3.6455,9.1298,0.0263,-0.0606,-0.0121
1776368366.908365,,,,,-0.7908,3.6467,9.1155,0.0264,-0.0605,-0.0119
1776368366.911081,,,,,-0.7956,3.6479,9.1358,0.0267,-0.0599,-0.0121
1776368366.911339,,,,,-0.7920,3.6395,9.1298,0.0269,-0.0600,-0.0113
1776368366.911377,,,,,-0.7968,3.6455,9.1155,0.0264,-0.0599,-0.0118
1776368366.911607,,,,,-0.7896,3.6562,9.1238,0.0264,-0.0603,-0.0113
1776368367.02936,,,,,-0.7980,3.6526,9.1166,0.0272,-0.0612,-0.0121
1776368367.029845,,,,,-0.7836,3.6514,9.1226,0.0267,-0.0605,-0.0130
1776368367.029887,,,,,-0.8171,3.6455,9.1238,0.0264,-0.0612,-0.0128
1776368367.029936,,,,,-0.7920,3.6431,9.1214,0.0264,-0.0615,-0.0122
1776368367.030197,,,,,-0.7836,3.6562,9.1131,0.0254,-0.0620,-0.0118
1776368367.030688,,,,,-0.7896,3.6622,9.1155,0.0252,-0.0615,-0.0125
1776368367.0308979,,,,,-0.7920,3.6622,9.1178,0.0250,-0.0603,-0.0119
1776368367.031033,,,,,-0.7836,3.6574,9.1250,0.0243,-0.0614,-0.0119
1776368367.0325959,,,,,-0.7884,3.6526,9.1202,0.0241,-0.0611,-0.0119
1776368367.0867898,,,,,-0.7968,3.6610,9.1226,0.0257,-0.0609,-0.0124
1776368367.118813,,,,,-0.8004,3.6622,9.1155,0.0254,-0.0608,-0.0124
1776368367.1465669,,,,,-0.8064,3.6502,9.1155,0.0260,-0.0619,-0.0119
1776368367.148376,,,,,-0.7968,3.6658,9.1286,0.0267,-0.0629,-0.0116
1776368367.148483,,,,,-0.8028,3.6610,9.1214,0.0269,-0.0634,-0.0121
1776368367.176527,,,,,-0.7896,3.6634,9.1107,0.0260,-0.0628,-0.0116
1776368367.178751,,,,,-0.7789,3.6598,9.0951,0.0255,-0.0619,-0.0116
1776368367.178965,,,,,-0.7920,3.6550,9.1190,0.0252,-0.0619,-0.0116
1776368367.179103,,,,,-0.7825,3.6586,9.1107,0.0260,-0.0622,-0.0118
1776368367.1807182,,,,,-0.7968,3.6646,9.1083,0.0266,-0.0617,-0.0118
1776368367.1809049,,,,,-0.8064,3.6754,9.1143,0.0250,-0.0619,-0.0116
1776368367.1834009,,,,,-0.8004,3.6706,9.1071,0.0240,-0.0625,-0.0118
1776368367.183579,,,,,-0.7884,3.6598,9.1166,0.0232,-0.0622,-0.0116
1776368367.183777,,,,,-0.7920,3.6670,9.1155,0.0235,-0.0628,-0.0115
1776368367.32685,,,,,-0.7956,3.6694,9.1166,0.0243,-0.0635,-0.0119
1776368367.328661,,,,,-0.7896,3.6766,9.1071,0.0232,-0.0632,-0.0115
1776368367.3289878,,,,,-0.7920,3.6706,9.1023,0.0224,-0.0635,-0.0115
1776368367.331361,,,,,-0.7860,3.6766,9.1119,0.0211,-0.0631,-0.0127
1776368367.331672,,,,,-0.7920,3.6670,9.1119,0.0189,-0.0628,-0.0122
1776368367.3317142,,,,,-0.8016,3.6802,9.1155,0.0195,-0.0641,-0.0116
1776368367.3319318,,,,,-0.7968,3.6766,9.1143,0.0171,-0.0638,-0.0119
1776368367.332087,,,,,-0.7896,3.6718,9.1107,0.0159,-0.0638,-0.0118
1776368367.332273,,,,,-0.7825,3.6718,9.1119,0.0153,-0.0637,-0.0111
1776368367.333368,,,,,-0.7872,3.6574,9.1202,0.0165,-0.0626,-0.0119
1776368367.359072,,,,,-0.7896,3.6610,9.1190,0.0163,-0.0631,-0.0124
1776368367.388696,,,,,-0.7932,3.6897,9.1083,0.0176,-0.0648,-0.0111
1776368367.3889658,,,,,-0.7908,3.6849,9.1143,0.0147,-0.0626,-0.0108
1776368367.389183,,,,,-0.7908,3.6814,9.1095,0.0140,-0.0615,-0.0121
1776368367.389395,,,,,-0.7801,3.6598,9.1143,0.0142,-0.0619,-0.0124
1776368367.390356,,,,,-0.7908,3.6562,9.1059,0.0154,-0.0623,-0.0111
1776368367.3903842,,,,,-0.7944,3.6598,9.1202,0.0162,-0.0617,-0.0118
1776368367.446777,,,,,-0.8052,3.6610,9.1238,0.0166,-0.0632,-0.0119
1776368367.4478772,,,,,-0.8004,3.6694,9.1166,0.0170,-0.0641,-0.0111
1776368367.476526,,,,,-0.8016,3.6706,9.1131,0.0159,-0.0635,-0.0116
1776368367.4783318,,,,,-0.7860,3.6778,9.1143,0.0147,-0.0638,-0.0122
1776368367.481094,,,,,-0.7932,3.6670,9.1143,0.0137,-0.0632,-0.0122
1776368367.4814029,,,,,-0.8028,3.6586,9.1095,0.0144,-0.0641,-0.0111
1776368367.4814432,,,,,-0.7860,3.6574,9.1095,0.0148,-0.0635,-0.0104
1776368367.481659,,,,,-0.7825,3.6479,9.1190,0.0157,-0.0652,-0.0105
1776368367.536669,,,,,-0.7884,3.6514,9.1214,0.0179,-0.0643,-0.0111
1776368367.538196,,,,,-0.7896,3.6610,9.1238,0.0182,-0.0640,-0.0104
1776368367.541033,,,,,-0.7860,3.6622,9.1095,0.0174,-0.0626,-0.0111
1776368367.541216,,,,,-0.7956,3.6694,9.1071,0.0170,-0.0632,-0.0108
1776368367.568486,,,,,-0.7848,3.6754,9.1071,0.0166,-0.0638,-0.0118
1776368367.568786,,,,,-0.7944,3.6538,9.1119,0.0154,-0.0631,-0.0115
1776368367.568825,,,,,-0.7884,3.6562,9.1107,0.0153,-0.0631,-0.0104
1776368367.56905,,,,,-0.7956,3.6598,9.1274,0.0153,-0.0635,-0.0110
1776368367.569851,,,,,-0.7908,3.6538,9.1250,0.0142,-0.0637,-0.0111
1776368367.570084,,,,,-0.7860,3.6706,9.1190,0.0147,-0.0628,-0.0111
1776368367.6286888,,,,,-0.7860,3.6514,9.1071,0.0154,-0.0629,-0.0119
1776368367.629023,,,,,-0.7765,3.6610,9.1310,0.0153,-0.0629,-0.0110
1776368367.629256,,,,,-0.7896,3.6682,9.1238,0.0147,-0.0637,-0.0110
1776368367.659185,,,,,-0.7693,3.6598,9.1250,0.0139,-0.0632,-0.0111
1776368367.689439,,,,,-0.7741,3.6574,9.1107,0.0133,-0.0617,-0.0121
1776368367.719641,,,,,-0.7741,3.6610,9.1059,0.0133,-0.0612,-0.0119
1776368367.719968,,,,,-0.7848,3.6347,9.1131,0.0128,-0.0599,-0.0121
1776368367.719996,,,,,-0.8076,3.6431,9.1274,0.0148,-0.0597,-0.0125
1776368367.749981,,,,,-0.8076,3.6299,9.1262,0.0156,-0.0611,-0.0111
1776368367.750408,,,,,-0.7956,3.6550,9.1238,0.0174,-0.0625,-0.0113
1776368367.750449,,,,,-0.7920,3.6610,9.1095,0.0179,-0.0635,-0.0111
1776368367.750761,,,,,-0.7848,3.6598,9.1131,0.0176,-0.0637,-0.0110
1776368367.751047,,,,,-0.7872,3.6682,9.1262,0.0162,-0.0631,-0.0107
1776368367.751092,,,,,-0.7801,3.6670,9.1202,0.0147,-0.0612,-0.0119
1776368367.75177,,,,,-0.7777,3.6550,9.1178,0.0134,-0.0611,-0.0116
1776368367.7519958,,,,,-0.7932,3.6455,9.1226,0.0118,-0.0605,-0.0118
1776368367.752131,,,,,-0.7813,3.6407,9.1214,0.0127,-0.0600,-0.0125
1776368367.752343,,,,,-0.7872,3.6311,9.1298,0.0140,-0.0602,-0.0115
1776368367.8066828,,,,,-0.7956,3.6371,9.1202,0.0171,-0.0617,-0.0108
1776368367.80797,,,,,-0.8040,3.6443,9.1346,0.0179,-0.0626,-0.0107
1776368367.836538,,,,,-0.7932,3.6706,9.1238,0.0166,-0.0640,-0.0113
1776368367.8377118,,,,,-0.7956,3.6598,9.1131,0.0168,-0.0657,-0.0102
1776368367.840029,,,,,-0.7801,3.6634,9.1274,0.0165,-0.0634,-0.0111
1776368367.869319,,,,,-0.7825,3.6574,9.1131,0.0154,-0.0619,-0.0111
1776368367.869645,,,,,-0.7848,3.6514,9.1214,0.0142,-0.0617,-0.0118
1776368367.8696861,,,,,-0.7860,3.6275,9.1190,0.0142,-0.0606,-0.0119
1776368367.869962,,,,,-0.7848,3.6455,9.1286,0.0154,-0.0608,-0.0115
1776368367.870019,,,,,-0.7944,3.6479,9.1262,0.0176,-0.0609,-0.0122
1776368367.870778,,,,,-0.7705,3.6479,9.1202,0.0173,-0.0612,-0.0121
1776368367.9287941,,,,,-0.8100,3.6479,9.1214,0.0171,-0.0622,-0.0121
1776368367.9567292,,,,,-0.7836,3.6598,9.1119,0.0157,-0.0619,-0.0111
1776368367.958657,,,,,-0.7896,3.6610,9.1262,0.0150,-0.0620,-0.0102
1776368367.9588969,,,,,-0.7813,3.6526,9.1178,0.0140,-0.0614,-0.0107
1776368367.9589329,,,,,-0.7753,3.6443,9.1214,0.0147,-0.0622,-0.0107
1776368367.9608269,,,,,-0.7813,3.6407,9.1238,0.0139,-0.0612,-0.0113
1776368367.96118,,,,,-0.7801,3.6275,9.1226,0.0153,-0.0599,-0.0122
1776368367.9612212,,,,,-0.7717,3.6287,9.1370,0.0171,-0.0599,-0.0119
1776368367.9612522,,,,,-0.7980,3.6431,9.1346,0.0191,-0.0606,-0.0116
1776368367.9868531,,,,,-0.8040,3.6383,9.1250,0.0191,-0.0603,-0.0118
1776368368.046995,,,,,-0.8040,3.6574,9.1226,0.0191,-0.0614,-0.0116
1776368368.047848,,,,,-0.7992,3.6586,9.1143,0.0182,-0.0626,-0.0113
1776368368.048094,,,,,-0.7813,3.6407,9.1143,0.0166,-0.0617,-0.0110
1776368368.0765061,,,,,-0.7705,3.6526,9.1178,0.0168,-0.0609,-0.0115
1776368368.1065931,,,,,-0.7944,3.6431,9.1178,0.0154,-0.0599,-0.0122
1776368368.108493,,,,,-0.7789,3.6359,9.1406,0.0159,-0.0597,-0.0122
1776368368.108641,,,,,-0.7801,3.6502,9.1214,0.0163,-0.0591,-0.0118
1776368368.1105542,,,,,-0.7884,3.6371,9.1298,0.0159,-0.0599,-0.0128
1776368368.1106272,,,,,-0.8028,3.6371,9.1274,0.0168,-0.0588,-0.0121
1776368368.110768,,,,,-0.7932,3.6419,9.1286,0.0177,-0.0602,-0.0116
1776368368.110843,,,,,-0.7848,3.6287,9.1262,0.0185,-0.0608,-0.0130
1776368368.111837,,,,,-0.7884,3.6491,9.1238,0.0179,-0.0603,-0.0118
1776368368.11199,,,,,-0.8112,3.6514,9.1202,0.0176,-0.0599,-0.0122
1776368368.1379,,,,,-0.7992,3.6443,9.1166,0.0165,-0.0614,-0.0116
1776368368.196585,,,,,-0.7836,3.6455,9.1131,0.0171,-0.0599,-0.0115
1776368368.197862,,,,,-0.7825,3.6383,9.1298,0.0176,-0.0585,-0.0122
1776368368.198072,,,,,-0.7765,3.6263,9.1322,0.0177,-0.0582,-0.0127
1776368368.2279491,,,,,-0.7920,3.6479,9.1298,0.0194,-0.0570,-0.0133
1776368368.258801,,,,,-0.7908,3.6287,9.1238,0.0200,-0.0589,-0.0128
1776368368.259209,,,,,-0.8052,3.6550,9.1083,0.0202,-0.0589,-0.0127
1776368368.259247,,,,,-0.7896,3.6431,9.1190,0.0203,-0.0599,-0.0128
1776368368.259486,,,,,-0.7956,3.6634,9.1107,0.0194,-0.0599,-0.0121
1776368368.2609222,,,,,-0.7801,3.6538,9.1286,0.0173,-0.0605,-0.0122
1776368368.261167,,,,,-0.7932,3.6598,9.1202,0.0163,-0.0594,-0.0130
1776368368.2612102,,,,,-0.7872,3.6479,9.1262,0.0157,-0.0602,-0.0130
1776368368.262939,,,,,-0.7825,3.6419,9.1226,0.0151,-0.0602,-0.0128
1776368368.263173,,,,,-0.7944,3.6407,9.1286,0.0148,-0.0593,-0.0133
1776368368.2632031,,,,,-0.7968,3.6335,9.1166,0.0153,-0.0599,-0.0124
1776368368.2880971,,,,,-0.8028,3.6383,9.1382,0.0163,-0.0608,-0.0130
1776368368.346661,,,,,-0.8183,3.6431,9.1190,0.0166,-0.0615,-0.0128
1776368368.347917,,,,,-0.8148,3.6419,9.1226,0.0171,-0.0629,-0.0116
1776368368.350006,,,,,-0.8064,3.6443,9.1214,0.0170,-0.0640,-0.0110
1776368368.406615,,,,,-0.7896,3.6359,9.1226,0.0153,-0.0585,-0.0127
1776368368.407959,,,,,-0.7968,3.6347,9.1274,0.0145,-0.0579,-0.0128
1776368368.466704,,,,,-0.7992,3.6275,9.1226,0.0159,-0.0580,-0.0119
1776368368.467873,,,,,-0.8016,3.6395,9.1334,0.0179,-0.0609,-0.0116
1776368368.468086,,,,,-0.7980,3.6335,9.1286,0.0185,-0.0615,-0.0118
1776368368.496566,,,,,-0.7932,3.6467,9.1250,0.0182,-0.0593,-0.0121
1776368368.498624,,,,,-0.8040,3.6526,9.1238,0.0163,-0.0591,-0.0122
1776368368.4988108,,,,,-0.8016,3.6550,9.1202,0.0142,-0.0605,-0.0121
1776368368.499038,,,,,-0.7836,3.6335,9.1190,0.0139,-0.0591,-0.0121
1776368368.500109,,,,,-0.7872,3.6215,9.1382,0.0128,-0.0585,-0.0119
1776368368.500302,,,,,-0.8016,3.6227,9.1190,0.0140,-0.0585,-0.0122
1776368368.501879,,,,,-0.7944,3.6215,9.1370,0.0159,-0.0586,-0.0118
1776368368.502167,,,,,-0.8195,3.6383,9.1334,0.0195,-0.0599,-0.0119
1776368368.502298,,,,,-0.8064,3.6491,9.1310,0.0183,-0.0609,-0.0111
1776368368.502483,,,,,-0.7908,3.6419,9.1238,0.0177,-0.0622,-0.0111
1776368368.558253,,,,,-0.7956,3.6455,9.1286,0.0185,-0.0626,-0.0110
1776368368.558531,,,,,-0.7944,3.6443,9.1226,0.0174,-0.0614,-0.0118
1776368368.561088,,,,,-0.8076,3.6323,9.1166,0.0159,-0.0606,-0.0125
1776368368.5614169,,,,,-0.7944,3.6586,9.1406,0.0156,-0.0611,-0.0124
1776368368.56146,,,,,-0.8064,3.6227,9.1202,0.0151,-0.0605,-0.0121
1776368368.561554,,,,,-0.7729,3.6156,9.1322,0.0156,-0.0606,-0.0122
1776368368.616721,,,,,-0.8064,3.6347,9.1430,0.0174,-0.0606,-0.0131
1776368368.618382,,,,,-0.8136,3.6431,9.1190,0.0188,-0.0614,-0.0133
1776368368.621108,,,,,-0.7968,3.6395,9.1226,0.0179,-0.0628,-0.0122
1776368368.6212978,,,,,-0.7896,3.6407,9.1346,0.0179,-0.0631,-0.0121
1776368368.621462,,,,,-0.8052,3.6419,9.1358,0.0171,-0.0619,-0.0124
1776368368.6216471,,,,,-0.7992,3.6371,9.1274,0.0151,-0.0625,-0.0121
1776368368.67768,,,,,-0.7884,3.6323,9.1190,0.0154,-0.0623,-0.0121
1776368368.707168,,,,,-0.7980,3.6203,9.1322,0.0166,-0.0611,-0.0122
1776368368.709255,,,,,-0.8028,3.6251,9.1406,0.0177,-0.0614,-0.0130
1776368368.7095869,,,,,-0.7968,3.6287,9.1250,0.0191,-0.0623,-0.0119
1776368368.709667,,,,,-0.7920,3.6251,9.1322,0.0194,-0.0625,-0.0121
1776368368.70987,,,,,-0.8124,3.6455,9.1274,0.0195,-0.0631,-0.0118
1776368368.711134,,,,,-0.8040,3.6502,9.1155,0.0183,-0.0631,-0.0125
1776368368.711343,,,,,-0.7789,3.6311,9.1298,0.0156,-0.0631,-0.0118
1776368368.711482,,,,,-0.8040,3.6407,9.1310,0.0140,-0.0619,-0.0121
1776368368.7968361,,,,,-0.8100,3.6359,9.1262,0.0133,-0.0614,-0.0124
1776368368.798635,,,,,-0.7956,3.6455,9.1214,0.0121,-0.0611,-0.0119
1776368368.7988968,,,,,-0.7848,3.6144,9.1262,0.0122,-0.0608,-0.0118
1776368368.798937,,,,,-0.8016,3.6275,9.1346,0.0131,-0.0597,-0.0127
1776368368.800357,,,,,-0.7836,3.6311,9.1358,0.0134,-0.0593,-0.0127
1776368368.803892,,,,,-0.8088,3.6060,9.1382,0.0142,-0.0597,-0.0127
1776368368.8041,,,,,-0.7789,3.6287,9.1358,0.0162,-0.0594,-0.0122
1776368368.804231,,,,,-0.8136,3.6227,9.1430,0.0173,-0.0588,-0.0131
1776368368.8044312,,,,,-0.7992,3.6275,9.1250,0.0180,-0.0606,-0.0119
1776368368.94703,,,,,-0.8052,3.6407,9.1358,0.0170,-0.0620,-0.0119
1776368368.947823,,,,,-0.7908,3.6359,9.1298,0.0165,-0.0622,-0.0121
1776368368.950003,,,,,-0.7884,3.6299,9.1370,0.0165,-0.0620,-0.0122
1776368369.0068202,,,,,-0.8124,3.6407,9.1214,0.0154,-0.0614,-0.0128
1776368369.007927,,,,,-0.7765,3.6287,9.1262,0.0148,-0.0596,-0.0124
1776368369.008119,,,,,-0.7956,3.6251,9.1238,0.0140,-0.0579,-0.0127
1776368369.036603,,,,,-0.7860,3.5880,9.1370,0.0165,-0.0576,-0.0124
1776368369.038516,,,,,-0.8004,3.6203,9.1382,0.0182,-0.0577,-0.0128
1776368369.041101,,,,,-0.8136,3.6084,9.1310,0.0209,-0.0596,-0.0124
1776368369.0413618,,,,,-0.7896,3.6144,9.1394,0.0119,-0.0562,-0.0145
1776368369.0414028,,,,,-0.8040,3.6167,9.1382,0.0128,-0.0556,-0.0145
1776368369.041666,,,,,-0.8076,3.6275,9.1298,0.0133,-0.0559,-0.0145
1776368369.041843,,,,,-0.8100,3.6586,9.1334,0.0137,-0.0567,-0.0137
1776368369.04204,,,,,-0.8231,3.6275,9.1358,0.0115,-0.0583,-0.0136
1776368369.044889,,,,,-0.8219,3.6718,9.1155,0.0105,-0.0611,-0.0130
1776368369.0451121,,,,,-0.8160,3.6826,9.1226,0.0024,-0.0626,-0.0137
1776368369.06992,,,,,-0.8064,3.6526,9.1262,-0.0047,-0.0625,-0.0127
1776368369.1298518,,,,,-0.7968,3.6000,9.1011,-0.0076,-0.0588,-0.0134
1776368369.130209,,,,,-0.8112,3.5701,9.1729,0.0006,-0.0568,-0.0127
1776368369.1302478,,,,,-0.8028,3.6048,9.1597,0.0052,-0.0585,-0.0133
1776368369.133282,,,,,-0.8351,3.6335,9.1370,0.0069,-0.0605,-0.0134
1776368369.133606,,,,,-0.8291,3.6371,9.1358,0.0060,-0.0629,-0.0124
1776368369.1336498,,,,,-0.8231,3.6395,9.1334,0.0037,-0.0644,-0.0121
1776368369.133844,,,,,-0.7956,3.6347,9.1298,0.0012,-0.0663,-0.0119
1776368369.1340978,,,,,-0.8052,3.6227,9.1466,-0.0018,-0.0643,-0.0116
1776368369.134204,,,,,-0.8064,3.6144,9.1370,-0.0034,-0.0637,-0.0118
1776368369.189856,,,,,-0.8183,3.6108,9.1442,-0.0047,-0.0637,-0.0125
1776368369.190314,,,,,-0.7825,3.6060,9.1430,-0.0064,-0.0634,-0.0118
1776368369.190355,,,,,-0.8052,3.5641,9.1442,-0.0070,-0.0612,-0.0122
1776368369.19058,,,,,-0.7932,3.5641,9.1430,-0.0046,-0.0591,-0.0128
1776368369.190754,,,,,-0.8315,3.5809,9.1513,-0.0015,-0.0600,-0.0130
1776368369.190956,,,,,-0.7896,3.6179,9.1525,-0.0012,-0.0608,-0.0131
1776368369.247952,,,,,-0.7980,3.6120,9.1454,-0.0034,-0.0606,-0.0125
1776368369.2496908,,,,,-0.8136,3.6096,9.1358,-0.0055,-0.0605,-0.0131
1776368369.249896,,,,,-0.7872,3.5761,9.1442,-0.0086,-0.0602,-0.0124
1776368369.279144,,,,,-0.8183,3.5892,9.1442,-0.0093,-0.0588,-0.0130
1776368369.279315,,,,,-0.7968,3.5079,9.1334,-0.0075,-0.0582,-0.0133
1776368369.279447,,,,,-0.7896,3.5234,9.1705,-0.0020,-0.0580,-0.0124
1776368369.28186,,,,,-0.7884,3.5581,9.1645,0.0020,-0.0582,-0.0118
1776368369.282082,,,,,-0.7920,3.5486,9.1657,0.0043,-0.0585,-0.0125
1776368369.2822778,,,,,-0.8267,3.5904,9.1573,0.0076,-0.0588,-0.0130
1776368369.337572,,,,,-0.8148,3.5952,9.1537,0.0070,-0.0606,-0.0122
1776368369.3400278,,,,,-0.8650,3.5988,9.1537,0.0044,-0.0644,-0.0119
1776368369.340249,,,,,-0.8255,3.5928,9.1573,0.0014,-0.0657,-0.0118
1776368369.429,,,,,-0.7813,3.5653,9.1561,0.0017,-0.0646,-0.0116
1776368369.458206,,,,,-0.7896,3.5390,9.1513,0.0034,-0.0617,-0.0118
1776368369.4586759,,,,,-0.7801,3.5163,9.1609,0.0072,-0.0596,-0.0115
1776368369.458762,,,,,-0.8052,3.5198,9.1621,0.0116,-0.0586,-0.0128
1776368369.5188649,,,,,-0.8303,3.5593,9.1669,0.0170,-0.0599,-0.0124
1776368369.5192692,,,,,-0.8219,3.5737,9.1537,0.0191,-0.0629,-0.0121
1776368369.51931,,,,,-0.8399,3.5856,9.1549,0.0179,-0.0649,-0.0116
1776368369.546635,,,,,-0.7944,3.5773,9.1537,0.0154,-0.0658,-0.0111
1776368369.5486028,,,,,-0.8387,3.5725,9.1609,0.0145,-0.0664,-0.0121
1776368369.5488892,,,,,-0.8255,3.5569,9.1585,0.0212,-0.0658,-0.0111
1776368369.548928,,,,,-0.8291,3.5617,9.1645,0.0226,-0.0680,-0.0107
1776368369.550036,,,,,-0.7825,3.5833,9.1633,0.0235,-0.0684,-0.0104
1776368369.5530639,,,,,-0.7908,3.5641,9.1561,0.0232,-0.0690,-0.0102
1776368369.553421,,,,,-0.8183,3.5892,9.1525,0.0231,-0.0684,-0.0101
1776368369.553461,,,,,-0.8148,3.5856,9.1573,0.0218,-0.0699,-0.0107
1776368369.553493,,,,,-0.8100,3.5737,9.1430,0.0203,-0.0701,-0.0092
1776368369.553739,,,,,-0.7777,3.5486,9.1621,0.0194,-0.0709,-0.0098
1776368369.5787032,,,,,-0.8112,3.5545,9.1573,0.0206,-0.0696,-0.0096
1776368369.5790908,,,,,-0.7848,3.5653,9.1657,0.0215,-0.0695,-0.0108
1776368369.579131,,,,,-0.8183,3.5701,9.1549,0.0206,-0.0693,-0.0107
1776368369.5793438,,,,,-0.8064,3.5713,9.1621,0.0197,-0.0707,-0.0092
1776368369.579799,,,,,-0.7813,3.5677,9.1621,0.0203,-0.0716,-0.0104
1776368369.666945,,,,,-0.8076,3.5653,9.1609,0.0212,-0.0724,-0.0095
1776368369.66799,,,,,-0.7825,3.5749,9.1525,0.0208,-0.0718,-0.0102
1776368369.696573,,,,,-0.7777,3.5521,9.1501,0.0203,-0.0696,-0.0104
1776368369.6978319,,,,,-0.7860,3.5653,9.1669,0.0209,-0.0704,-0.0107
1776368369.698026,,,,,-0.7789,3.5797,9.1573,0.0209,-0.0710,-0.0099
1776368369.7279449,,,,,-0.8315,3.5892,9.1573,0.0186,-0.0719,-0.0101
1776368369.758751,,,,,-0.7789,3.5713,9.1490,0.0173,-0.0715,-0.0099
1776368369.759122,,,,,-0.7836,3.5725,9.1609,0.0177,-0.0719,-0.0099
1776368369.759166,,,,,-0.7777,3.5390,9.1729,0.0209,-0.0707,-0.0098
1776368369.759388,,,,,-0.8028,3.5629,9.1681,0.0250,-0.0675,-0.0111
1776368369.759995,,,,,-0.7813,3.5809,9.1490,0.0244,-0.0669,-0.0110
1776368369.7602508,,,,,-0.7813,3.5581,9.1561,0.0237,-0.0664,-0.0111
1776368369.760292,,,,,-0.8052,3.5844,9.1645,0.0244,-0.0673,-0.0104
1776368369.816875,,,,,-0.7525,3.5390,9.1621,0.0275,-0.0713,-0.0092
1776368369.817885,,,,,-0.7358,3.5653,9.1525,0.0290,-0.0698,-0.0096
1776368369.818154,,,,,-0.8088,3.5821,9.1513,0.0295,-0.0687,-0.0101
1776368369.846686,,,,,-0.7645,3.5916,9.1454,0.0296,-0.0698,-0.0096
1776368369.8486679,,,,,-0.8028,3.5904,9.1466,0.0283,-0.0689,-0.0096
1776368369.8489332,,,,,-0.7525,3.5713,9.1454,0.0272,-0.0689,-0.0089
1776368369.848976,,,,,-0.8028,3.5737,9.1478,0.0264,-0.0681,-0.0092
1776368369.850115,,,,,-0.8052,3.5665,9.1501,0.0264,-0.0707,-0.0093
1776368369.850315,,,,,-0.7621,3.5653,9.1621,0.0284,-0.0707,-0.0084
1776368369.851995,,,,,-0.7669,3.5892,9.1525,0.0279,-0.0713,-0.0087
1776368369.967225,,,,,-0.7645,3.5856,9.1585,0.0287,-0.0730,-0.0086
1776368369.969034,,,,,-0.7561,3.6120,9.1669,0.0275,-0.0721,-0.0090
1776368370.02927,,,,,-0.7801,3.5809,9.1406,0.0247,-0.0706,-0.0092
1776368370.0298471,,,,,-0.7705,3.5629,9.1466,0.0249,-0.0715,-0.0092
1776368370.029881,,,,,-0.7765,3.5844,9.1633,0.0247,-0.0716,-0.0086
1776368370.029923,,,,,-0.7334,3.5402,9.1418,0.0247,-0.0702,-0.0093
1776368370.0299451,,,,,-0.8052,3.5713,9.1669,0.0267,-0.0721,-0.0078
