time,step num,fpa,drv,effect,ax (m/s2),ay (m/s2),az (m/s2),gx (rad/s),gy (rad/s),gz (rad/s)
1776363649.79064,,,,,-1.1246,3.6945,9.0927,0.0476,-0.0533,-0.0134
1776363649.790998,,,,,-1.1246,3.7196,9.0891,0.0437,-0.0525,-0.0144
1776363649.792184,,,,,-1.1462,3.7292,9.0808,0.0391,-0.0538,-0.0140
1776363649.792397,,,,,-1.1509,3.7460,9.0724,0.0333,-0.0538,-0.0147
1776363649.79262,,,,,-1.1533,3.7496,9.0580,0.0263,-0.0536,-0.0151
1776363649.8204658,,,,,-1.1414,3.6981,9.0544,0.0238,-0.0530,-0.0150
1776363649.85073,,,,,-1.1258,3.6263,9.0676,0.0228,-0.0504,-0.0142
1776363649.851276,,,,,-1.0875,3.6215,9.0736,0.0257,-0.0475,-0.0145
1776363649.8513122,,,,,-1.0528,3.5988,9.0915,0.0295,-0.0425,-0.0148
1776363649.851337,,,,,-1.0983,3.6335,9.0843,0.0339,-0.0380,-0.0168
1776363649.852124,,,,,-1.1079,3.5940,9.0999,0.0373,-0.0354,-0.0173
1776363649.8523571,,,,,-1.1964,3.6227,9.0867,0.0434,-0.0360,-0.0168
1776363649.852415,,,,,-1.1856,3.6550,9.0664,0.0478,-0.0412,-0.0144
1776363649.910451,,,,,-1.1940,3.6634,9.0508,0.0519,-0.0475,-0.0122
1776363649.910708,,,,,-1.1533,3.6443,9.0544,0.0548,-0.0498,-0.0118
1776363649.940629,,,,,-1.1282,3.6706,9.0628,0.0586,-0.0505,-0.0107
1776363649.940983,,,,,-1.1474,3.6933,9.0688,0.0596,-0.0486,-0.0115
1776363649.941033,,,,,-1.1342,3.7137,9.0508,0.0591,-0.0493,-0.0121
1776363649.941143,,,,,-1.0983,3.7340,9.0640,0.0577,-0.0481,-0.0127
1776363649.941958,,,,,-1.1270,3.7137,9.0544,0.0553,-0.0447,-0.0133
1776363649.9420428,,,,,-1.1677,3.7137,9.0640,0.0535,-0.0428,-0.0157
1776363650.028547,,,,,-1.2263,3.7424,9.0652,0.0531,-0.0464,-0.0156
1776363650.03008,,,,,-1.2467,3.7615,9.0401,0.0510,-0.0605,-0.0122
1776363650.03026,,,,,-1.2108,3.7663,9.0389,0.0483,-0.0670,-0.0090
1776363650.0584629,,,,,-1.1533,3.7914,9.0437,0.0449,-0.0706,-0.0076
1776363650.060009,,,,,-1.1330,3.7795,9.0233,0.0391,-0.0687,-0.0079
1776363650.060151,,,,,-1.1426,3.7878,9.0317,0.0334,-0.0663,-0.0089
1776363650.09117,,,,,-1.1390,3.7364,9.0341,0.0275,-0.0631,-0.0089
1776363650.0914629,,,,,-1.1545,3.7280,9.0389,0.0255,-0.0617,-0.0101
1776363650.091481,,,,,-1.1354,3.7328,9.0628,0.0241,-0.0615,-0.0095
1776363650.091591,,,,,-1.1665,3.7567,9.0449,0.0252,-0.0648,-0.0078
1776363650.091676,,,,,-1.1701,3.7268,9.0497,0.0232,-0.0684,-0.0049
1776363650.092213,,,,,-1.1533,3.7244,9.0233,0.0234,-0.0696,-0.0046
1776363650.092296,,,,,-1.1856,3.7400,9.0257,0.0241,-0.0725,-0.0031
1776363650.092353,,,,,-1.0816,3.6957,9.0401,0.0223,-0.0716,-0.0005
